,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,stage,jpg_url,retweet_count,favorite_count,creat_date,language,display_text_range
695,724046343203856385,2016-04-24 01:24:35,Twitter for iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10.0,10.0,Sarge,None,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,620,2901,,en,"[0, 98]"
696,724004602748780546,2016-04-23 22:38:43,Twitter for iPhone,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,11.0,10.0,Luther,pupper,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,1790,4561,,en,"[0, 70]"
697,723912936180330496,2016-04-23 16:34:28,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,10.0,Sugar,None,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,1374,4236,,en,"[0, 85]"
698,723688335806480385,2016-04-23 01:41:59,Twitter for iPhone,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,12.0,10.0,Reginald,None,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,3347,8435,,en,"[0, 64]"
699,723673163800948736,2016-04-23 00:41:42,Twitter for iPhone,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10.0,10.0,Ivar,None,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,1011,3291,,en,"[0, 85]"
700,723179728551723008,2016-04-21 16:00:57,Twitter for iPhone,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8.0,10.0,Jangle,None,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,2110,5761,,en,"[0, 109]"
701,722613351520608256,2016-04-20 02:30:23,Twitter for iPhone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12.0,10.0,Schnitzel,None,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,1831,5393,,en,"[0, 110]"
702,721503162398597120,2016-04-17 00:58:53,Twitter for iPhone,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,10.0,Panda,None,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,2124,5086,,en,"[0, 35]"
703,721001180231503872,2016-04-15 15:44:11,Twitter for iPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11.0,10.0,Oliver,pupper,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,686,2748,,en,"[0, 131]"
704,720785406564900865,2016-04-15 01:26:47,Twitter for iPhone,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12.0,10.0,Archie,None,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,866,3400,,en,"[0, 104]"
705,720775346191278080,2016-04-15 00:46:48,Twitter for iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,10.0,Berkeley,None,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,760,2702,,en,"[0, 87]"
706,720389942216527872,2016-04-13 23:15:21,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,10.0,Ralphé,None,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,2840,6974,,en,"[0, 85]"
707,720340705894408192,2016-04-13 19:59:42,Twitter for iPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,10.0,10.0,Derek,pupper,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,1098,3131,,en,"[0, 119]"
708,720059472081784833,2016-04-13 01:22:10,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9.0,10.0,Charleson,None,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,1268,4229,,en,"[0, 124]"
709,720043174954147842,2016-04-13 00:17:25,Twitter for iPhone,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11.0,10.0,Neptune,None,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,2253,5332,,en,"[0, 137]"
710,719704490224398336,2016-04-12 01:51:36,Twitter for iPhone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,12.0,10.0,Clyde,pupper,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,1645,4974,,en,"[0, 107]"
711,719551379208073216,2016-04-11 15:43:12,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,10.0,Harnold,None,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,2192,5515,,en,"[0, 118]"
712,719367763014393856,2016-04-11 03:33:34,Twitter for iPhone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11.0,10.0,Sid,None,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,827,3022,,en,"[0, 142]"
713,719339463458033665,2016-04-11 01:41:07,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10.0,10.0,Lucy,None,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,1403,4822,,en,"[0, 122]"
714,719332531645071360,2016-04-11 01:13:34,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,10.0,Pippa,None,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1078,3711,,en,"[0, 140]"
715,718971898235854848,2016-04-10 01:20:33,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,10.0,Sadie,None,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1231,3818,,en,"[0, 72]"
716,718939241951195136,2016-04-09 23:10:47,Twitter for iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12.0,10.0,Otis,None,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,1973,5720,,en,"[0, 102]"
717,718613305783398402,2016-04-09 01:35:37,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11.0,10.0,Carper,None,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,542,2669,,en,"[0, 124]"
718,718460005985447936,2016-04-08 15:26:28,Twitter for iPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9.0,10.0,Bowie,None,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,602,2846,,en,"[0, 139]"
719,718246886998687744,2016-04-08 01:19:36,Twitter for iPhone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3.0,10.0,Alexanderson,None,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,565,2115,,en,"[0, 132]"
720,718234618122661888,2016-04-08 00:30:51,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11.0,10.0,Suki,None,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1127,4217,,en,"[0, 128]"
721,717841801130979328,2016-04-06 22:29:56,Twitter for iPhone,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11.0,10.0,Barclay,None,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,670,2660,,en,"[0, 84]"
722,717421804990701568,2016-04-05 18:41:02,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9.0,10.0,Ebby,None,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,945,3446,,en,"[0, 130]"
723,717047459982213120,2016-04-04 17:53:31,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12.0,10.0,Flávio,None,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,2135,6826,,en,"[0, 136]"
724,717009362452090881,2016-04-04 15:22:08,Twitter for iPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,10.0,10.0,Smokey,pupper,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,1102,3583,,en,"[0, 111]"
725,716802964044845056,2016-04-04 01:41:58,Twitter for iPhone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10.0,10.0,Link,None,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,1317,4627,,en,"[0, 83]"
726,716791146589110272,2016-04-04 00:55:01,Twitter for iPhone,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11.0,10.0,Jennifur,None,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,1474,5204,,en,"[0, 144]"
727,716439118184652801,2016-04-03 01:36:11,Twitter for iPhone,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,50.0,50.0,Bluebert,None,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,247,2574,,en,"[0, 117]"
728,716285507865542656,2016-04-02 15:25:47,Twitter for iPhone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12.0,10.0,Stephanus,None,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1225,3041,,en,"[0, 64]"
729,715928423106027520,2016-04-01 15:46:52,Twitter for iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11.0,10.0,Bubbles,None,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,987,3485,,en,"[0, 98]"
730,715696743237730304,2016-04-01 00:26:15,Twitter for iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10.0,10.0,Toby,None,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1454,4257,,en,"[0, 139]"
731,715680795826982913,2016-03-31 23:22:53,Twitter for iPhone,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12.0,10.0,Zeus,None,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,1813,4719,,en,"[0, 68]"
732,715360349751484417,2016-03-31 02:09:32,Twitter for iPhone,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,11.0,10.0,Bertson,None,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,1772,5955,,en,"[0, 87]"
733,715342466308784130,2016-03-31 00:58:29,Twitter for iPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10.0,10.0,Oscar,None,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,768,3294,,en,"[0, 138]"
734,715220193576927233,2016-03-30 16:52:36,Twitter for iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10.0,10.0,Nico,None,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,736,2630,,en,"[0, 126]"
735,715200624753819648,2016-03-30 15:34:51,Twitter for iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12.0,10.0,Michelangelope,None,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,2110,5578,,en,"[0, 119]"
736,715009755312439296,2016-03-30 02:56:24,Twitter for iPhone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12.0,10.0,Siba,None,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,1392,4550,,en,"[0, 113]"
737,714982300363173890,2016-03-30 01:07:18,Twitter for iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9.0,10.0,Calbert,None,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,1166,4094,,en,"[0, 114]"
738,714957620017307648,2016-03-29 23:29:14,Twitter for iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10.0,10.0,Curtis,None,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,1595,4503,,en,"[0, 140]"
739,714631576617938945,2016-03-29 01:53:39,Twitter for iPhone,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,4.0,10.0,Benedict,None,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,1122,3571,,en,"[0, 137]"
740,714258258790387713,2016-03-28 01:10:13,Twitter for iPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10.0,10.0,Travis,None,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,808,3281,,en,"[0, 143]"
741,714251586676113411,2016-03-28 00:43:43,Twitter for iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8.0,10.0,Thumas,None,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,940,3570,,en,"[0, 79]"
742,713919462244790272,2016-03-27 02:43:58,Twitter for iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12.0,10.0,Kanu,None,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,869,3564,,en,"[0, 133]"
743,713761197720473600,2016-03-26 16:15:05,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12.0,10.0,Piper,None,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1541,5308,,en,"[0, 127]"
744,713177543487135744,2016-03-25 01:35:51,Twitter for iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10.0,10.0,Lance,None,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,3183,7854,,en,"[0, 104]"
745,713175907180089344,2016-03-25 01:29:21,Twitter for iPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10.0,10.0,Opie,None,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,1630,4851,,en,"[0, 121]"
746,712809025985978368,2016-03-24 01:11:29,Twitter for iPhone,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10.0,10.0,Stubert,None,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,7602,20378,,en,"[0, 63]"
747,712668654853337088,2016-03-23 15:53:42,Twitter for iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10.0,10.0,Sunny,None,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,1367,4531,,en,"[0, 107]"
748,712438159032893441,2016-03-23 00:37:48,Twitter for iPhone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11.0,10.0,Kane,None,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,1756,5799,,en,"[0, 138]"
749,712092745624633345,2016-03-22 01:45:15,Twitter for iPhone,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,7.0,10.0,Steven,None,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,1016,3211,,en,"[0, 138]"
750,712085617388212225,2016-03-22 01:16:55,Twitter for iPhone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11.0,10.0,Olive,None,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,556,3531,,en,"[0, 104]"
751,712065007010385924,2016-03-21 23:55:01,Twitter for iPhone,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,6.0,10.0,Chester,None,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,700,2451,,en,"[0, 138]"
752,711968124745228288,2016-03-21 17:30:03,Twitter for iPhone,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,10.0,10.0,Winston,pupper,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,2601,8776,,en,"[0, 106]"
753,711743778164514816,2016-03-21 02:38:34,Twitter for iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11.0,10.0,Roosevelt,None,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1101,3095,,en,"[0, 140]"
754,711652651650457602,2016-03-20 20:36:28,Twitter for iPhone,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,9.0,10.0,Gary,None,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,1037,4228,,en,"[0, 88]"
755,711008018775851008,2016-03-19 01:54:56,Twitter for iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11.0,10.0,Chuckles,pupper,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,710,3275,,en,"[0, 139]"
756,710997087345876993,2016-03-19 01:11:29,Twitter for iPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12.0,10.0,Milo,None,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,1561,4960,,en,"[0, 108]"
757,710844581445812225,2016-03-18 15:05:29,Twitter for iPhone,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,10.0,10.0,Staniel,None,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,779,2775,,en,"[0, 102]"
758,710833117892898816,2016-03-18 14:19:56,Twitter for iPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12.0,10.0,Sora,None,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,606,2937,,en,"[0, 120]"
759,710588934686908417,2016-03-17 22:09:38,Twitter for iPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12.0,10.0,Beemo,None,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,2107,4968,,en,"[0, 94]"
760,710283270106132480,2016-03-17 01:55:02,Twitter for iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11.0,10.0,Gunner,None,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,580,2308,,en,"[0, 104]"
761,710272297844797440,2016-03-17 01:11:26,Twitter for iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11.0,10.0,infuriating,None,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1425,4945,,en,"[0, 138]"
762,710153181850935296,2016-03-16 17:18:07,Twitter for iPhone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,11.0,10.0,Lacy,None,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,1006,3153,,en,"[0, 135]"
763,710140971284037632,2016-03-16 16:29:35,Twitter for iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8.0,10.0,Tater,None,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,1008,3017,,en,"[0, 120]"
764,709918798883774466,2016-03-16 01:46:45,Twitter for iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12.0,10.0,Watson,None,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,1215,3250,,en,"[0, 140]"
765,709566166965075968,2016-03-15 02:25:31,Twitter for iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12.0,10.0,Olaf,None,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1367,3865,,en,"[0, 130]"
766,709556954897764353,2016-03-15 01:48:55,Twitter for iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12.0,10.0,Cecil,None,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,1204,3593,,en,"[0, 131]"
767,709519240576036864,2016-03-14 23:19:03,Twitter for iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9.0,10.0,Vince,None,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,277,1620,,en,"[0, 139]"
768,709449600415961088,2016-03-14 18:42:20,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10.0,10.0,Karma,None,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,665,2420,,en,"[0, 140]"
769,709409458133323776,2016-03-14 16:02:49,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8.0,10.0,Billy,None,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,788,2855,,en,"[0, 79]"
770,709225125749587968,2016-03-14 03:50:21,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11.0,10.0,Walker,None,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,647,2615,,en,"[0, 131]"
771,709207347839836162,2016-03-14 02:39:42,Twitter for iPhone,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11.0,10.0,Penny,None,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,6567,13755,,en,"[0, 88]"
772,709158332880297985,2016-03-13 23:24:56,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10.0,10.0,Rodney,None,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,470,2236,,en,"[0, 138]"
773,709042156699303936,2016-03-13 15:43:18,Twitter for iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9.0,10.0,Klevin,None,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,1864,5197,,en,"[0, 140]"
774,708834316713893888,2016-03-13 01:57:25,Twitter for iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10.0,10.0,Malikai,None,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,571,1860,,en,"[0, 138]"
775,708810915978854401,2016-03-13 00:24:26,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10.0,10.0,Mister,None,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,7848,18036,,en,"[0, 111]"
776,708738143638450176,2016-03-12 19:35:15,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11.0,10.0,Coco,None,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,917,2997,,en,"[0, 107]"
777,708711088997666817,2016-03-12 17:47:45,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11.0,10.0,Smokey,None,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,834,2790,,en,"[0, 75]"
778,708479650088034305,2016-03-12 02:28:06,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13.0,10.0,Bear,None,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,765,2768,,en,"[0, 118]"
779,708469915515297792,2016-03-12 01:49:25,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11.0,10.0,Bobble,None,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,926,3357,,en,"[0, 132]"
780,708356463048204288,2016-03-11 18:18:36,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10.0,10.0,Oliver,None,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,1520,3929,,en,"[0, 137]"
781,708349470027751425,2016-03-11 17:50:48,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11.0,10.0,River,None,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,831,2568,,en,"[0, 107]"
782,708149363256774660,2016-03-11 04:35:39,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10.0,10.0,Jebberson,None,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1727,4672,,en,"[0, 118]"
783,708119489313951744,2016-03-11 02:36:57,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9.0,10.0,Cooper,None,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1102,2937,,en,"[0, 99]"
784,708109389455101952,2016-03-11 01:56:49,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10.0,10.0,Remington,None,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,610,2124,,en,"[0, 133]"
